"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.29624432930326e-49,3.92081066091323,0.083,0.004,2.44701442316173e-44,"Glial cell","RHCG"
1.45073329277885e-48,2.36516732261165,0.13,0.016,4.86546931732171e-44,"Glial cell","FUT2"
3.6498795918799e-48,1.47706082798199,0.198,0.039,1.22409661752468e-43,"Glial cell","TIFA"
3.95243635971427e-48,1.89715826873984,0.149,0.022,1.32556810632097e-43,"Glial cell","TST"
5.83875405293958e-48,2.1931464798984,0.308,0.097,1.95820133427488e-43,"Glial cell","GPX2"
8.52900579306596e-48,2.17842439888946,0.126,0.015,2.86045796287846e-43,"Glial cell","LINC01829"
1.01736110366291e-47,1.07963329379967,0.65,0.302,3.41202566946467e-43,"Glial cell","RPL22L1"
1.49126026000389e-47,1.10037990462424,0.214,0.045,5.00138866000105e-43,"Glial cell","TRIP6"
1.53012142398573e-47,1.10337064591572,0.251,0.063,5.13172123176334e-43,"Glial cell","SLC7A11"
1.90547076712116e-47,2.12355014547224,0.119,0.013,6.39056785877096e-43,"Glial cell","LPAR2"
9.1912816620059e-47,2.93061534771475,0.094,0.007,3.08257204380354e-42,"Glial cell","LTB"
1.39732308182347e-46,1.80835098361622,0.173,0.031,4.68634215181954e-42,"Glial cell","GPT2"
1.41230059940869e-46,1.28148427857355,0.391,0.139,4.73657375029686e-42,"Glial cell","KCNK3"
1.69547500248898e-46,1.05335766298768,0.331,0.1,5.68628406334753e-42,"Glial cell","CXADR"
2.97037638920554e-46,3.78189478951672,0.075,0.003,9.96204833411754e-42,"Glial cell","CCNO"
9.17394906484667e-46,1.44199738421785,0.209,0.045,3.07675903736828e-41,"Glial cell","POLD4"
2.95510016750169e-45,1.49283969540457,0.182,0.035,9.91081494176718e-41,"Glial cell","ARPIN"
4.94753110413018e-45,2.18286871269973,0.132,0.018,1.65930298170318e-40,"Glial cell","FAM83H"
1.16489467084651e-44,2.21678789624466,0.105,0.01,3.90682374708503e-40,"Glial cell","SLC1A2"
1.09938526347844e-43,2.50957323433905,0.107,0.011,3.68711829665398e-39,"Glial cell","PLIN5"
2.31469317241685e-43,5.406981545178,0.058,0.001,7.76301796165164e-39,"Glial cell","AC131097.2"
9.7276952122473e-43,4.35614566089022,0.064,0.002,3.2624744202835e-38,"Glial cell","ACY3"
3.81867788229375e-42,1.01808343123193,0.301,0.093,1.28070818816368e-37,"Glial cell","GMNN"
3.89256434483137e-42,1.13276973134717,0.257,0.07,1.30548822996954e-37,"Glial cell","CHMP4C"
4.67414176957836e-42,2.82803258395702,0.083,0.006,1.56761366668119e-37,"Glial cell","LINC01106"
1.56636205052153e-41,1.09844604556186,0.397,0.149,5.25326504503912e-37,"Glial cell","EBP"
2.92505554483399e-41,1.34189158151484,0.217,0.053,9.81005128626422e-37,"Glial cell","NME2"
9.18858700054251e-41,1.42558601471656,0.188,0.042,3.08166830824195e-36,"Glial cell","FA2H"
1.02199731965207e-40,1.48832916463594,0.168,0.034,3.42757461064912e-36,"Glial cell","SOX9"
1.03070092780569e-40,1.33464616785486,0.162,0.031,3.45676477167471e-36,"Glial cell","SH2D4A"
1.95819213847257e-40,2.30428811618947,0.132,0.021,6.56738479400929e-36,"Glial cell","ADAMTS17"
2.50959166058663e-40,3.8103360490851,0.063,0.002,8.41666851127545e-36,"Glial cell","AL021328.1"
2.54576831656943e-40,1.14947445376223,0.206,0.049,8.53799778011057e-36,"Glial cell","ERBB3"
3.96551489082764e-40,1.43686200337041,0.171,0.037,1.32995438408577e-35,"Glial cell","CRP"
3.98023454438589e-40,2.14121177149293,0.127,0.019,1.33489106149614e-35,"Glial cell","STEAP3"
6.46145628480781e-40,1.1011789952724,0.246,0.068,2.16704320879884e-35,"Glial cell","TP53INP1"
2.89710688011375e-39,2.65258859094769,0.082,0.006,9.71631705452548e-35,"Glial cell","AL035661.1"
4.21902352076288e-39,1.63378187936937,0.127,0.02,1.41497610839345e-34,"Glial cell","SH3RF2"
7.98369774908341e-39,1.32449336877625,0.176,0.038,2.67757255108759e-34,"Glial cell","PTGFRN"
8.24570954079317e-39,5.8325480208362,0.05,0,2.76544606579121e-34,"Glial cell","ZG16"
1.54291792151517e-38,5.99947532896845,0.052,0.001,5.17463812517759e-34,"Glial cell","RBPJL"
1.85567246984768e-38,1.58188165646742,0.155,0.031,6.22355432937516e-34,"Glial cell","SMPDL3B"
2.45429309257208e-38,1.02073092601762,0.314,0.103,8.23120817386825e-34,"Glial cell","STN1"
2.00015194022652e-37,1.0537040192901,0.251,0.073,6.70810957713171e-33,"Glial cell","DSC2"
2.04375642210508e-37,1.39939331289919,0.181,0.042,6.854350288456e-33,"Glial cell","FAM177B"
2.95872763221184e-37,1.95336381664273,0.096,0.011,9.92298073291208e-33,"Glial cell","STX19"
3.18415499636954e-37,2.99931975467043,0.078,0.006,1.06790190268242e-32,"Glial cell","FOXC1"
5.94980446847688e-37,4.48571205725962,0.061,0.003,1.99544542263778e-32,"Glial cell","ZBED6CL"
6.53539363993984e-37,2.35178021713657,0.091,0.01,2.19184031896302e-32,"Glial cell","B3GNT3"
7.10207877505555e-37,3.10522163310634,0.071,0.005,2.38189517957813e-32,"Glial cell","SLC2A14"
8.71105267669004e-37,1.55375846271587,0.121,0.019,2.92151284670831e-32,"Glial cell","ONECUT1"
1.47238012756449e-36,1.94089401950658,0.133,0.024,4.93806847182578e-32,"Glial cell","ACHE"
2.55389130384698e-36,3.45046009363197,0.072,0.005,8.56524065484202e-32,"Glial cell","UBD"
5.16427281334136e-36,2.65868461241558,0.08,0.007,1.73199381613842e-31,"Glial cell","CHRDL2"
7.91549966176342e-36,2.22280017631021,0.091,0.01,2.65470027656222e-31,"Glial cell","SFN"
1.31304626246034e-35,1.45944153620399,0.157,0.033,4.40369455503949e-31,"Glial cell","FZD5"
1.51102923187381e-35,1.96784680465842,0.104,0.014,5.06768983785838e-31,"Glial cell","UGT2B15"
2.7592693368468e-35,2.53998356542483,0.072,0.005,9.25403750191679e-31,"Glial cell","AC040162.1"
5.38343058684021e-35,1.19960176916036,0.168,0.038,1.80549495021447e-30,"Glial cell","SRC"
1.26499512467628e-34,1.89058448074095,0.137,0.027,4.24254064913931e-30,"Glial cell","C19orf33"
1.68497306874315e-34,3.86110700352793,0.057,0.002,5.65106267795078e-30,"Glial cell","IGSF9"
1.79571110263225e-34,1.66938231360525,0.11,0.017,6.02245589600805e-30,"Glial cell","SLC25A21"
3.88664240652373e-34,1.25637141640614,0.171,0.041,1.30350213029993e-29,"Glial cell","POLR1E"
6.15619641732884e-34,1.77762987251537,0.08,0.008,2.06466515444375e-29,"Glial cell","ARL14"
9.71195172754581e-34,1.58500139725679,0.122,0.022,3.25719437038431e-29,"Glial cell","PLEK2"
1.34616490199251e-33,1.01106406036848,0.193,0.051,4.51476784830247e-29,"Glial cell","THG1L"
2.03486677902622e-33,1.36830035577599,0.185,0.048,6.82453620349813e-29,"Glial cell","UNC5CL"
2.56509772662998e-33,4.3906495894277,0.053,0.002,8.60282475557161e-29,"Glial cell","GNMT"
5.82981505573363e-33,1.62484141389372,0.152,0.034,1.95520337339195e-28,"Glial cell","RDH10"
1.586253282815e-32,2.19850325095274,0.08,0.009,5.31997625990496e-28,"Glial cell","MYZAP"
1.96419221888861e-32,1.01741912782534,0.228,0.069,6.58750786370862e-28,"Glial cell","TMED6"
4.37229056461407e-32,4.06840314833904,0.05,0.002,1.46637880956027e-27,"Glial cell","LINC02489"
4.41873180133025e-32,3.78322420053745,0.049,0.001,1.48195427153014e-27,"Glial cell","AP000547.3"
5.46479757025851e-32,2.10884116281634,0.082,0.009,1.8327838091133e-27,"Glial cell","AC020656.1"
7.16607256636405e-32,2.22165588014977,0.111,0.019,2.40335741730718e-27,"Glial cell","CFB"
1.37855593362175e-31,1.34252909023631,0.135,0.028,4.62340089018064e-27,"Glial cell","DBNDD1"
1.6038569914321e-31,5.53426918838348,0.041,0,5.37901557786499e-27,"Glial cell","GPHA2"
2.84950036609748e-31,1.98920507026388,0.08,0.009,9.55665432781772e-27,"Glial cell","KRT86"
4.75094219170643e-31,1.64408345644402,0.088,0.012,1.5933709922545e-26,"Glial cell","MT1A"
7.34274792618461e-31,2.57906545515735,0.06,0.004,2.4626107994838e-26,"Glial cell","LPAR3"
1.08701433914113e-30,1.36625951196005,0.13,0.027,3.64562869061152e-26,"Glial cell","POF1B"
4.95453391803897e-30,1.33085561230674,0.102,0.017,1.66165158543191e-25,"Glial cell","CRNDE"
5.79448514271908e-30,1.18056188275768,0.152,0.037,1.94335442716513e-25,"Glial cell","PSMB10"
7.2904680976796e-30,3.99406281422235,0.042,0.001,2.44507719059978e-25,"Glial cell","ERVE-1"
1.6154613421117e-29,1.16312290244416,0.143,0.033,5.41793424917423e-25,"Glial cell","ARAP2"
3.49463296788717e-29,2.29843104825782,0.068,0.007,1.17203000477e-24,"Glial cell","ADM2"
6.06001170644714e-29,1.53776939628843,0.538,0.307,2.03240672610824e-24,"Glial cell","MT1X"
9.81538526463268e-29,2.98933347866544,0.088,0.013,3.29188391005251e-24,"Glial cell","WFDC3"
1.31676928088786e-28,3.18212154143773,0.047,0.002,4.41618081424172e-24,"Glial cell","AC008556.1"
1.53236381241871e-28,1.3708417607804,0.132,0.03,5.13924175408987e-24,"Glial cell","TMEM217"
2.17374020907795e-28,1.52301372446839,0.121,0.026,7.29028991320563e-24,"Glial cell","CA9"
6.43199394380213e-28,1.90194985976891,0.08,0.011,2.15716212887236e-23,"Glial cell","FGFRL1"
1.22299132784909e-27,2.83708096393576,0.055,0.004,4.10166831534028e-23,"Glial cell","EPN3"
1.24386587281185e-27,4.75797301361367,0.038,0.001,4.17167736423639e-23,"Glial cell","LINC01123"
1.75339514491896e-27,1.07352632253292,0.673,0.401,5.88053663702919e-23,"Glial cell","FUNDC2"
1.95652194889266e-27,1.42976566995533,0.11,0.022,6.56178331219621e-23,"Glial cell","PLBD1"
2.21891911379685e-27,2.92779857291457,0.053,0.004,7.44181092385188e-23,"Glial cell","SLC30A2"
2.5760692099755e-27,1.21754073774221,0.119,0.025,8.63962091641585e-23,"Glial cell","BCL2L12"
4.24142822345413e-27,2.82413587023547,0.057,0.005,1.42249019758204e-22,"Glial cell","SDR16C5"
4.62907658379703e-27,1.24096941039784,0.159,0.043,1.55249970467385e-22,"Glial cell","AC027117.2"
8.89446578198947e-27,2.42815219656692,0.093,0.016,2.98302593396363e-22,"Glial cell","REG4"
1.09923912587062e-26,1.20737116695772,0.137,0.034,3.6866281803449e-22,"Glial cell","FBP1"
1.41221771622773e-26,1.07574299763813,0.133,0.032,4.73629577668455e-22,"Glial cell","SH3BP2"
1.50383193350767e-26,2.63476311209592,0.053,0.004,5.04355153859801e-22,"Glial cell","AL513283.1"
1.52497144369206e-26,1.78072073697249,0.072,0.009,5.11444922785442e-22,"Glial cell","FUT4"
1.97037099390926e-26,5.02814358280761,0.036,0.001,6.60823023937287e-22,"Glial cell","ATP4A"
2.11486925021482e-26,4.00194195128941,0.074,0.01,7.09284849137046e-22,"Glial cell","FGG"
2.38564901856055e-26,1.18164394997786,0.137,0.034,8.00098967844836e-22,"Glial cell","AFMID"
4.93340578273491e-26,2.67460728192151,0.055,0.005,1.65456563141363e-21,"Glial cell","SECTM1"
5.82251200683056e-26,1.50994934967699,0.102,0.02,1.95275407685083e-21,"Glial cell","BEGAIN"
2.46887856535888e-25,1.4997745299215,0.126,0.031,8.28012493250061e-21,"Glial cell","NEXN"
2.65282269978095e-25,2.6522735338104,0.055,0.005,8.89703677052535e-21,"Glial cell","RNF186"
4.62950934457353e-25,2.49413755247357,0.053,0.005,1.55264484398307e-20,"Glial cell","KBTBD12"
1.2482439529942e-24,1.98220291830426,0.083,0.014,4.18636056955193e-20,"Glial cell","CCDC68"
2.28988958175576e-24,1.72231051277841,0.074,0.011,7.67983167929246e-20,"Glial cell","AC123912.4"
3.03170832679363e-23,1.12445273617359,0.162,0.05,1.01677433864005e-18,"Glial cell","ODF3B"
3.16277154119616e-23,3.16496037392056,0.042,0.003,1.06073031948637e-18,"Glial cell","CLPSL2"
3.54487391387136e-23,1.37794275354214,0.1,0.022,1.18887981323418e-18,"Glial cell","GGT1"
5.7744822406916e-23,1.77897660278879,0.08,0.014,1.93664585388315e-18,"Glial cell","HAUS4"
7.09046476240747e-23,1.71381113494351,0.066,0.009,2.37800007201622e-18,"Glial cell","GGT6"
7.42604518012815e-23,1.05336130576543,0.121,0.031,2.49054703251138e-18,"Glial cell","CHML"
1.23563698251782e-22,1.43932856923019,0.094,0.02,4.14407931196826e-18,"Glial cell","UST"
1.26846714350715e-22,2.59213363061024,0.052,0.005,4.25418510589429e-18,"Glial cell","IL33"
1.54989844760072e-22,1.03085676678186,0.192,0.067,5.1980494135633e-18,"Glial cell","RARRES3"
5.64735238977335e-22,1.06913220951247,0.126,0.034,1.89400904448219e-17,"Glial cell","CLUH"
5.78750139144047e-22,1.77928710027949,0.085,0.017,1.94101221666131e-17,"Glial cell","CHAC1"
7.82711557916818e-22,1.60709828196913,0.068,0.01,2.62505802294142e-17,"Glial cell","PLEKHN1"
4.13482950403005e-21,1.22948083740187,0.107,0.026,1.3867391190616e-16,"Glial cell","MEX3D"
4.66231883267357e-21,1.7098000570297,0.058,0.008,1.56364849010206e-16,"Glial cell","DOC2B"
5.96542964040577e-21,1.89126959144461,0.069,0.011,2.00068579279929e-16,"Glial cell","FUT1"
7.58615198043057e-21,1.45377158336922,0.072,0.013,2.54424365119681e-16,"Glial cell","PAQR4"
9.34458334227968e-21,1.05958708548927,0.116,0.031,3.13398636133376e-16,"Glial cell","RNF44"
1.14262399242187e-20,1.16946878371082,0.104,0.025,3.83213234578448e-16,"Glial cell","DNAJC22"
1.55974385872543e-20,1.00057926071561,0.096,0.022,5.23106895339334e-16,"Glial cell","ICAM3"
2.42429286125197e-20,4.17047341279828,0.031,0.001,8.13059339806687e-16,"Glial cell","MYH7"
2.68850564295674e-20,1.80976701498782,0.077,0.015,9.01671022534831e-16,"Glial cell","COCH"
6.44609326816898e-20,2.24409208789566,0.042,0.004,2.16189076027851e-15,"Glial cell","HHIP-AS1"
1.04109053820147e-19,3.33313550570117,0.036,0.002,3.4916094470201e-15,"Glial cell","AC011498.4"
1.11098061994073e-19,1.56198985356235,0.072,0.013,3.72600680315724e-15,"Glial cell","C1orf115"
2.47887964831811e-19,1.87958834986961,0.053,0.007,8.31366656452927e-15,"Glial cell","RPL3L"
3.00228403937506e-19,1.30216977581328,0.104,0.027,1.00690602112561e-14,"Glial cell","HIST2H2AA4"
3.75948598442179e-19,4.24812183740424,0.028,0.001,1.26085640945538e-14,"Glial cell","SLC22A31"
3.75948598442179e-19,4.13659832061871,0.028,0.001,1.26085640945538e-14,"Glial cell","FAM69C"
3.87661800419726e-19,1.32593805804328,0.078,0.016,1.30014014624768e-14,"Glial cell","EEF1AKMT3"
5.20586484615078e-19,2.09295168550513,0.052,0.007,1.74594295210205e-14,"Glial cell","LMO3"
7.5530438827918e-19,2.08926396080818,0.044,0.005,2.53313985741071e-14,"Glial cell","AC092611.2"
9.01288451520264e-19,1.1597833505922,0.085,0.019,3.02274120870866e-14,"Glial cell","TMEM102"
1.21097659448444e-18,1.57231144465342,0.072,0.014,4.0613733025819e-14,"Glial cell","STS"
1.82373944720118e-18,1.43286443598717,0.061,0.01,6.11645735802333e-14,"Glial cell","DEF6"
1.88108014164834e-18,1.04678534458669,0.14,0.046,6.30876657906019e-14,"Glial cell","CASP9"
2.97729640298545e-18,2.06855008803252,0.058,0.009,9.98525667633259e-14,"Glial cell","AC007422.2"
3.06437161729392e-18,3.61687286736208,0.031,0.002,1.02772895300803e-13,"Glial cell","CYP27B1"
4.60145699255263e-18,1.4891711753191,0.063,0.011,1.5432366461623e-13,"Glial cell","GPC4"
5.08476290457483e-18,2.50002290854198,0.036,0.003,1.70532778293631e-13,"Glial cell","GJC3"
5.09249646414441e-18,1.44155542674425,0.063,0.011,1.70792146414475e-13,"Glial cell","BX255925.3"
5.6354638944313e-18,1.25147187542612,0.093,0.023,1.89002188091437e-13,"Glial cell","RGS14"
7.16737180931762e-18,1.26384463352753,0.086,0.021,2.40379315740894e-13,"Glial cell","CDC42EP5"
8.02737408024081e-18,1.91782883754727,0.053,0.008,2.69222071903116e-13,"Glial cell","SBK1"
1.16854434020593e-17,1.21321484019575,0.122,0.039,3.91906400818266e-13,"Glial cell","BMF"
1.3011693753196e-17,1.11156725903658,0.126,0.04,4.36386185094688e-13,"Glial cell","ZNF117"
1.51320004497108e-17,2.30979166357981,0.052,0.008,5.07497031082401e-13,"Glial cell","C4BPA"
1.77919499200994e-17,1.79363420510013,0.064,0.012,5.96706416420295e-13,"Glial cell","DLG3-AS1"
1.93850109690054e-17,2.11400931382265,0.063,0.012,6.50134497878504e-13,"Glial cell","VTN"
2.74933430791579e-17,1.52692944192485,0.055,0.009,9.22071740188799e-13,"Glial cell","RIPK3"
3.33060303533372e-17,2.29052975065312,0.039,0.004,1.11701764599022e-12,"Glial cell","DPP10-AS1"
4.29201004101501e-17,3.05035407638528,0.03,0.002,1.43945432755562e-12,"Glial cell","LINC01754"
5.01149131468165e-17,3.65806149476071,0.035,0.003,1.68075395711793e-12,"Glial cell","PLA2G10"
5.25104732923816e-17,1.62879267964814,0.08,0.019,1.76109625327989e-12,"Glial cell","HUNK"
6.29487141793859e-17,1.68373227975835,0.061,0.011,2.11117397614824e-12,"Glial cell","GCKR"
6.31531056111641e-17,2.35957838924336,0.041,0.005,2.11802885598722e-12,"Glial cell","ALDH1L1"
7.40485680972484e-17,4.36692096035548,0.027,0.001,2.48344087684552e-12,"Glial cell","PGC"
7.80921486592265e-17,4.3822762084251,0.024,0.001,2.61905448173314e-12,"Glial cell","AC011139.1"
8.40414391748617e-17,4.02813337554357,0.025,0.001,2.81858178704651e-12,"Glial cell","LINC01624"
1.1052457026337e-16,1.93960202207815,0.061,0.012,3.7067730374929e-12,"Glial cell","AL356234.2"
1.46073797025983e-16,2.61045501409082,0.036,0.003,4.89902300465741e-12,"Glial cell","ITIH4"
1.47569829373469e-16,1.59886810557228,0.057,0.01,4.94919693752741e-12,"Glial cell","AC025580.1"
1.59152775967174e-16,1.57586479197281,0.052,0.008,5.33766580038708e-12,"Glial cell","AC104695.2"
1.61473506481928e-16,2.28949809954459,0.044,0.006,5.41549846039089e-12,"Glial cell","TMEM92"
2.19730576988685e-16,2.10978723394918,0.046,0.006,7.36932409104652e-12,"Glial cell","TLR3"
4.68883763397352e-16,1.0717374373423,0.093,0.026,1.57254236568204e-11,"Glial cell","LENG9"
7.90185796477293e-16,3.06218618148331,0.041,0.005,2.65012512422555e-11,"Glial cell","TCN1"
7.99502842764384e-16,3.7538538137675,0.027,0.001,2.68137263406319e-11,"Glial cell","AL355838.1"
8.26126949669173e-16,3.38016510030333,0.027,0.001,2.77066456380047e-11,"Glial cell","AL137230.1"
8.84840863923774e-16,1.57870171143144,0.082,0.021,2.96757928942755e-11,"Glial cell","LYPD6B"
9.37877341530494e-16,1.01802325233329,0.094,0.027,3.14545302802497e-11,"Glial cell","NUDT8"
1.01213282729397e-15,1.28834916915012,0.072,0.017,3.39449107617852e-11,"Glial cell","MPV17L"
1.01405348772454e-15,1.90837260980053,0.052,0.009,3.40093258713056e-11,"Glial cell","AC120498.4"
1.01642051699769e-15,1.51382292628722,0.058,0.011,3.40887112990686e-11,"Glial cell","ASAP3"
1.25996533855817e-15,1.00744413844626,0.104,0.032,4.22567175245641e-11,"Glial cell","TMEM63A"
2.13261758106675e-15,2.3595860670631,0.039,0.005,7.15237284338168e-11,"Glial cell","PM20D1"
2.62027277089462e-15,1.40282028246142,0.064,0.014,8.78787081902637e-11,"Glial cell","TIPARP-AS1"
2.97557634452093e-15,1.75664784359438,0.061,0.013,9.97948794425429e-11,"Glial cell","AMIGO2"
3.11127825781455e-15,2.28634537677703,0.033,0.003,1.04346050210585e-10,"Glial cell","KANK4"
3.23599232873191e-15,1.9479657059414,0.041,0.005,1.08528710721011e-10,"Glial cell","C9orf152"
3.72497697859694e-15,1.080763333799,0.075,0.019,1.24928277908184e-10,"Glial cell","CTH"
4.05585317113902e-15,3.26877968548076,0.028,0.002,1.36025203653661e-10,"Glial cell","SEMA3B-AS1"
4.06455440612276e-15,2.9408676488903,0.028,0.002,1.36317025672545e-10,"Glial cell","AL078639.1"
4.70969434461553e-15,1.40254611067825,0.074,0.018,1.57953728929716e-10,"Glial cell","ZNF486"
6.44583711831521e-15,1.8951615590332,0.05,0.009,2.16180485274056e-10,"Glial cell","C4BPB"
6.97859874832416e-15,2.43131015406992,0.035,0.004,2.34048244821296e-10,"Glial cell","XK"
7.03676374317695e-15,3.08017780931373,0.027,0.002,2.35998982418668e-10,"Glial cell","CHRD"
8.09326163771905e-15,1.37720315511898,0.052,0.009,2.71431808805821e-10,"Glial cell","AC004982.2"
1.03241994552676e-14,2.06413677390894,0.041,0.006,3.46253001330765e-10,"Glial cell","PALM3"
1.2366342045207e-14,1.48079607564647,0.057,0.011,4.14742379512152e-10,"Glial cell","TM4SF1-AS1"
1.39104311760856e-14,1.25158271537232,0.063,0.014,4.6652804078356e-10,"Glial cell","ETV2"
1.80283258450561e-14,1.64201667704005,0.047,0.008,6.04633992191491e-10,"Glial cell","TK1"
1.90874553437732e-14,4.05862629337123,0.02,0.001,6.40155077319464e-10,"Glial cell","FGF10-AS1"
2.64096773735507e-14,1.56385251138938,0.028,0.002,8.85727759754144e-10,"Glial cell","GUCA2B"
9.6929299438229e-14,1.35428395249047,0.052,0.01,3.25081484455933e-09,"Glial cell","INO80B"
1.56263373347094e-13,1.96546162797944,0.036,0.005,5.24076101531483e-09,"Glial cell","HIST1H2BK"
2.33666691055755e-13,4.63245855957417,0.017,0,7.83671348462792e-09,"Glial cell","APOA2"
2.60314789960545e-13,1.09385091326975,0.061,0.015,8.73043742569676e-09,"Glial cell","LINC00960"
2.67677351564074e-13,4.26091561180134,0.02,0.001,8.97736301675591e-09,"Glial cell","LINC01767"
2.91389553465945e-13,1.59218078340877,0.042,0.007,9.77262284414087e-09,"Glial cell","FIRRE"
2.95146916707013e-13,4.07434150231732,0.019,0.001,9.89863729251979e-09,"Glial cell","AL356234.3"
3.20614454518885e-13,1.12560908605117,0.086,0.027,1.07527675756544e-08,"Glial cell","PRR15L"
6.29066527211926e-13,1.09489014195693,0.06,0.014,2.10976331896336e-08,"Glial cell","AP005329.3"
